smiles,SMILES_state,NLL
Cc1cc(C)cc(CN2CCCC(CNC(=O)c3cc(C)cc(C)c3)C2)c1,1,10.47
C=CC(=O)NC1CCCN(C(=O)c2cc(C)cc(C)c2)CC1,1,18.27
CCCc1cc(CNC(=O)c2cc(C)cc(C(=O)N3CCCCC3)c2)no1,1,20.63
CC(=O)N1CCC(c2cc(C(=O)NCc3c(C)cc(C)[nH]c3=O)ccc2C)CC1,1,16.28
CCCN(CCCN1CCC(NC(=O)c2csc(C)n2)CC1)C(=O)c1cc(C)cc(C)c1,1,20.47
COCCN(C)Cc1csc(-c2ccc(OC)c(OC)c2)n1,1,12.92
Cc1ccc(-c2nc(CNC3CCCCC3)cs2)cc1,1,11.01
NC(=O)c1c(NC(=O)CN2CCOCC2)sc2c1CCCCC2,1,17.59
CS(=O)(=O)NCC1CCN(Cc2ccc3c(n2)CCCC3)CC1,1,17.67
CN=c1[nH]c(-c2ccc(OC)c(C)c2)nc2ccsc12,1,24.44
Cc1ccc(S(=O)(=O)N2CCC(C(=O)NCCN3CCC(C)CC3)CC2)cc1Cl,1,17.81
CCc1ccc(-c2nc(CN3CCCN(CC)CC3)co2)cc1,1,12.32
Cc1nc(CN2CCCN(C(=O)c3csc(CN4CCOCC4)c3)CC2)cs1,1,10.13
O=C1NCCc2cc(-c3ccc(F)nc3)ccc21,1,21.44
CCN1CCC(N(CCCNC(=O)c2cc(C)cc(C)c2)Cc2cc(C)cc(C)c2)CC1,1,17.57
COc1ccc(CCNC(=O)NC2CCCCC2)cc1OC,1,18.62
Cc1ccc(CNCc2csc(-c3ccc(F)cc3)n2)cn1,1,16.66
Cc1ccc(CC(=O)NCC(=O)N2CCC(Cc3ccccc3)CC2)cc1C,1,12.34
Cc1nc(CNC(=O)c2csc3ccccc23)cs1,1,15.39
Cc1occc1CNC(=O)NC1CCC(Oc2ccccc2)CC1,1,17.68
CCN1CCC(NC(=O)NCc2ccc(N3CCCCCC3)nc2)CC1,1,10.44
CC(C)S(=O)(=O)NCC1CCC(NC(=O)NN2CCCCC2)CC1,1,19.97
Cc1cc(C)cc(C(=O)NCC(=O)N2CCC(C(N)=O)CC2)c1,1,10.4
O=S1(=O)CCCN(Cc2cccc(-c3cnc(N4CCNCC4)nc3)c2)CC1,1,27.27
O=C(NCCNCc1cc(-c2ccc(F)cc2)on1)c1ccco1,1,23.51
CCN1CCN(Cc2csc(-c3ccc(OC)c(OC)c3)n2)CC1,1,8.06
Cc1cc(C)cc(Cc2sc(-c3cccs3)nc2C)c1,1,19.28
CSc1cc(CNS(C)(=O)=O)cnc1CNC(=O)c1cc(C)cc(C)c1,1,20.58
O=C(NCC1CCCCC1)c1csc(CNC(=O)C2CCCCC2)n1,1,16.86
CCOc1ccc2c(c1)OC(=O)CC2c1cc(OC)cc(OC)c1,1,21.07
CCc1nc(CNC(=O)NCc2cc(C)on2)cs1,1,11.26
Cc1cc(C)cc(CN2CCCN(C(=O)c3csnn3)CC2)c1,1,12.52
Cc1cc(C)cc(CCNC(=O)NCc2ccc(C)o2)c1,1,15.76
c1cc(-c2nc(CN3CCCCCC3)co2)cs1,1,14.27
Cc1cc(C)cc(CNC(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)c1,1,11.01
CC(C)CC(=O)NC1CCCN(c2ccnc(-c3ccc(F)cc3)n2)CC1,1,13.3
Cc1nc(CN2CCC(CNS(=O)(=O)c3ccc(C)c(C)c3)CC2)cs1,1,16.77
CCOc1nc(-c2cccc(Cl)c2)nc2c1CN(S(=O)(=O)CC)CC2,1,18.24
Cc1cc(C)c(C(=O)NCC2CCN(Cc3cscn3)CC2)cc1C,1,12.6
CC(=O)NCc1csc(-c2ccc(Cl)cc2)n1,1,12.58
Cc1cc(C)cc(CCNC(=O)Cc2cc(C)cc(C)c2)c1,1,10.77
Cc1cc(C)cc(C(=O)NCC(=O)NCc2ccc(C(=O)NCc3cccs3)o2)c1,1,18.47
COCCNC(=O)C1CCN(C(=O)c2cc(C)c(C)cc2C)CC1,1,14.53
CNCCNC(=O)c1cc(CNC(=O)c2cc(C)cc(C)c2)cc(C(=O)N2CCOCC2)c1,1,19.19
Cc1ccc(OCCCNCc2ccoc2)cc1C,1,15.07
Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccco3)CC2)c(C)c1,1,9.75
O=C(NCCCOc1nsnc1C1CCCCC1)NCc1ccco1,1,29.89
Cc1cc(C)cc(CN2CCCC(CNCc3csc(C)n3)C2)c1,1,13.44
Cc1cc(C)cc(-c2cc(C)[nH]c(=NCCN3CCOCC3)n2)c1,1,17.93
COc1cc(C=NNCCN2CCN(Cc3cc(C)cc(C)c3)CC2)ccc1OCCF,1,20.09
Cc1cc(C)cc(CN2CCCC(CNC(=O)C3CCN(S(=O)(=O)c4ccc(C)c(C)c4)CC3)C2)c1,1,14.15
Cc1cc(C)c(CNC(=O)N2CCc3sc(C)nc3C2)c(C)c1,1,18.67
CC(=O)c1cc(C)cc(C(=O)NCc2cc(C)cc(C)c2)c1,1,17.23
Cc1cc(C)cc(CN2CCN(CC3COCCN3Cc3cc(C)cc(C)c3)CC2)c1,1,17.6
CCCNCCc1nc(=O)c2cc(CNC(=O)c3cc(C)cc(C)c3)sc2[nH]1,1,23.56
CCNC(=O)c1ccc(-c2cc(CNC(=O)CC)ccc2C)cc1C,1,20.63
Cc1cc(C)cc(CN2CCN(C(=O)COc3cc(C)cc(C)c3)CC2)c1,1,10.78
Cc1ccc(-c2nc(CNC3CCCCC3)co2)cc1,1,10.4
Cc1cc(C)cc(C(=O)N2CCN(Cc3csc(C(C)C)n3)CC2)c1,1,11.91
CCOc1ccc2nc(-c3ccc(OCC)c(OCC)c3)oc2c1,1,14.59
Cc1cc(C)cc(CC(=O)N2CCCN(Cc3cc(C)cc(C)c3)CC2)c1,1,13.93
Cc1cc(C)cc(C(=O)NCc2nc(C)oc2CN2CCCCCC2)c1,1,14.2
CC(=O)c1cnc(N2CCCC(CNC(=O)c3cc(C)cc(C)c3)C2)c(Cl)c1,1,14.7
CC(=O)NC1CCN(C(=O)NCc2cccc(-c3ccccc3)c2)CC1,1,17.69
Cc1cc(C)cc(NS(=O)(=O)c2cc3c(c(C(=O)O)c2)OCCCO3)c1,1,19.11
Cc1cc(C)cc(C(=O)NC2CC(n3cc(C)c(=O)[nH]c3=O)OC(CO)C2O)c1,1,17.24
O=C(OCc1ccc(CN2CCCC2)cc1)N1CCN(C2CCCCC2)CC1,1,23.35
COc1ccc2c(CN3CCC(C)CC3)cc(=O)oc2c1,1,14.99
Cc1cc(C)cc(CCN2CCN(Cc3cc(C)cc(C)c3)CC2)c1,1,9.15
COCCN1CCC(CNC(=O)OCc2cc(C)cc(C)c2)CC1,1,19.76
Cc1cc(C)cc(CNCc2ccc(CN3CCCCC3)o2)c1,1,11.87
Cn1c(CCNS(=O)(=O)c2ccccc2)cc(=O)[nH]c1=O,1,24.71
Cc1nc(CNC(=O)NCC(C)(C)C)cs1,1,16.6
CCNCc1ccc(-n2[nH]c(C)cc2=NC(=O)c2ccccc2F)nc1,1,25.89
COc1ccc(-c2nc(CNC(=O)NCc3cccnc3)cs2)cc1OC,1,11.02
CCN1CCN(c2ncc(C(=O)NCCCN3CCCCC3)cc2C(C)C)CC1,1,17.57
Cc1cc(C)c(S(=O)(=O)N2CCC(CNC(C)C)CC2)c(C)c1,1,15.85
Cc1cc(C)cc(CN2CCN(C(=O)NCCc3ccc(Cl)cc3)CC2)c1,1,9.77
Cc1cc(C)cc(C(=O)NCCc2csc(CNS(C)(=O)=O)n2)c1,1,12.88
Cc1ccc(CNC(=O)NC2CCN(c3ccncc3)CC2)cc1,1,10.63
CCCc1cc2c(=O)c(CNC(=O)c3sccc3Cl)cn(Cc3ccc(F)cc3)c2s1,1,24.35
Cc1cc(C(=O)NCc2cnc(C)nc2)cc(C(=O)N2CCCCCC2)c1,1,12.37
COc1ccc(-c2sc3ccc(CCCN4CCCCC4)cc3c2C)cc1OC,1,21.29
Cc1ccc(-c2nc(CN3CCCN(Cc4csc(C)n4)CC3)co2)cc1,1,11.21
Cc1cc(C)cc(CNCc2ccc(C)o2)c1,1,13.06
CCCC(=O)NC1CCC2c3c(cccc3C1)CCN2C(=O)NC(C)C,1,36.98
Cc1nc(CN2CCN(Cc3csc(C)n3)CC2)cs1,1,11.48
C=CCNCc1csc(-c2ccc(OC)c(OC)c2)n1,1,10.26
Cc1cc(C)cc(CN2CCN(C(=O)c3csc(C)n3)CC2)c1,1,8.48
Cc1ccc(C(=O)NC2CCN(C(=O)NC(C)C)CC2)c(Cl)c1C,1,24.3
CCN(CC)Cc1cc(C(=O)N2CCN(C(C)C)CC2)cs1,1,10.6
Cc1cc(C)cc(C(=O)NCC(=O)NCc2ccc(C)c(C)c2)c1,1,11.11
Cc1ccc(-c2nc(CN3CCN(Cc4ccoc4)CC3)co2)cc1,1,11.24
Cc1cc(C)cc(C(=O)NCCC(=O)NCc2ccc(F)cc2)c1,1,13.45
COc1ccc(-c2nc(CNC(=O)N3CCCOCC3)cs2)cc1OC,1,10.52
CCC(CO)NCc1csc(-c2ccc(F)cc2)n1,1,12.75
CCc1ccc(CNC(=O)NCCc2csc(C)n2)o1,1,12.23
Cc1cc(C)cc(C2=CCN(C(=O)NCc3csc(C)n3)CC2)c1,1,11.27
Cc1cc(C)cc(C(=O)NCC(=O)N2CCCN(c3ncccn3)CC2)c1,1,9.26
CCN(C)Cc1ccc(CNC(=O)CCc2cc(C)cc(C)c2)o1,1,18.21
Cc1cc(C)cc(C(=O)N2CCN(CC(=O)N=c3nc(C)cc(C)[nH]3)CC2)c1,1,18.9
CCCc1nc(CN2CCOC(c3nccn3CCOC)C2)cs1,1,26.96
COc1ccc(C(=O)NC2CCOCC2)cc1C1=CCCCC1,1,24.13
CCOc1cc(C)c(C)cc1-c1cc(C)nc(=N)[nH]1,1,21.94
CCNC(=O)NCCc1ccc(C)c(C)c1,1,15.69
CCn1ccnc1C1CCN(C(=O)NCc2ccc(Cl)c(Cl)c2)CC1,1,24.69
Cc1nc(CN2CCC(NC(=O)c3cc(C)c(C)cc3C)CC2)cs1,1,9.31
Cc1cc2ncn(C3CCCCCC3)c(=O)c2cn1,1,20.66
Cc1cc(C)cc(CNS(=O)(=O)N2CCC(N3CCNCC3)CC2)c1,1,16.58
Cc1cc(C(=O)NCc2cccnc2)cc(C(=O)N2CCCCCC2)c1,1,10.24
CC(=O)c1cccc(CNC(=O)C2CCN(S(=O)(=O)c3c(C)cc(C)cc3C)CC2)c1,1,14.23
Cc1cc(C)cc(CN2CCCN(C(=O)NCCc3csc(C)n3)CC2)c1,1,10.72
Cc1cc(C)cc(CNC(=O)c2cccnc2N2CC(C)OC(C)C2)c1,1,22.99
CC(=O)N1CCCc2cc(CNC(=O)NCCc3ccc(Cl)cc3)ccc21,1,21.44
CC(=O)NCc1cnc(N2CCCC(NC(=O)c3cc(C)c(C)cc3C)C2)s1,1,14.67
CCc1ccc(CN2CCN(C(=O)NCc3sccc3C)CC2)o1,1,14.84
Fc1cc(OCCC2CCCCC2)ccc1-c1nc(CNC2CCOCC2)cs1,1,26.84
CCN(CC)C(=O)c1ccc(-c2cc(C(=O)N3CCC(C)CC3)cs2)s1,1,25.75
COc1nc(CNC(=O)NC2CCCCC2)cs1,1,18.48
CCN(CC)C1CCN(S(=O)(=O)c2cc(C)cc(C)c2)CC1,1,17.93
Cc1cc(CNC(=O)NCc2ccc(CN3CCCCC3)o2)no1,1,16.39
Cc1cc(C)cc(C(=O)N2CCCC(C)(CNS(C)(=O)=O)C2)c1,1,11.84
Cc1cc(C)cc(CNC(=O)NCC(=O)NCc2cccs2)c1,1,15.74
CCN=c1ccc(CNC(=O)c2cc(C)c(C)cc2C)c[nH]1,1,18.02
CCc1ccc(CN2CCC(NC(=O)c3cc(C)cc(C)c3)CC2)o1,1,12.05
Cc1ccc(-c2nc(CN3CCN(Cc4cc(C)cc(C)c4)CC3)co2)cc1,1,10.27
Cc1cc(C)cc(CN2CCN(C(=O)NCc3cc(CN4CCCC4)on3)CC2)c1,1,13.62
CC(=O)NCc1cnc(C)c(CNC(=O)c2cc(C)cc(C)c2)c1,1,16.23
CCN1CCC(NC(=O)c2cccnc2Oc2ccc(C)c(C)c2)CC1,1,15.79
O=C(NCc1ccc(Cl)cc1)C1CCN(S(=O)(=O)c2cccs2)CC1,1,13.16
COc1ccc(CCC(=O)NCc2cc(C)cc(C)c2)cc1,1,13.24
CN(C)Cc1ccc(C(=O)NCCc2ccc(Cl)cc2)o1,1,15.87
O=C(Nc1cccc(C(=O)N2CCCCCC2)c1)c1ccccc1F,1,20.53
Cc1cc(C)cc(C(=O)N2CCN(C(=O)c3csc(CN4CCOCC4)c3)CC2)c1,1,12.19
CCS(=O)(=O)N1CCC(NC(=O)c2cc(C)c(C)cc2C)CC1,1,10.78
Cc1cc(C)cc(C(=O)NCC2CCN(Cc3cccc(C)n3)CC2)c1,1,10.62
CCCCNC(=O)N1CCN(Cc2cc(C)cc(C)c2)c2ccccc2C1,1,17.46
CCCCN=c1[nH]c(C)cc(=NCc2ccncc2)[nH]1,1,18.06
COC(=O)CCC(=O)N1CCCN(S(=O)(=O)c2cc(C)cc(C)c2)CC1,1,21.84
CC(C)c1cccc(CNC2CCC(c3noc4ccccc34)CC2)n1,1,25.83
Cc1cc(C)cc(CN2CCN(C(=O)CNC(=O)CCc3ccccc3)CC2)c1,1,12.99
Cc1cc(C)c(-c2ccc(CNC(C)CO)o2)c(C)c1,1,17.54
Cc1cc(C)c(Cl)c(CN2CCN(C(C)C)CC2)c1,1,13.59
COc1ccc(-c2nc(CNC3CCN(Cc4csc(CN(C)C)n4)CC3)cs2)cc1OC,1,19.06
Cc1cc(C)c(C(=O)NC2Cc3ccc(CN4CCNCC4)cc3C2)cc1C,1,18.68
Cc1nc(CNC(=O)N2CCC(NC(=O)c3ccccc3)CC2)cs1,1,7.21
COc1ccc(-c2nc(CNC3CCCN(Cc4ccc(C)cc4)C3)co2)cc1,1,19.61
COc1ccc(-c2nccc(N3CCN(CCN4CCCC4)CC3)n2)cc1Cl,1,13.25
O=C(NCc1ccco1)c1csc(C2CCCCC2)n1,1,13.26
CNCc1nc(C(=O)NCCN2CC=C(c3cc(C)cc(C)c3)CC2)cs1,1,15.3
Cc1cc(C)nc(SCC(=O)NCc2ccncc2)n1,1,15.61
Cc1ccc(CNC(=O)NCc2ccc(N3CCCC3)nc2)c(C)c1,1,23.1
Cc1ccc(C(=O)NCc2ccc(CN3CCN(C4CCCCC4)CC3)o2)c(C)c1,1,11.2
CCN1CCC(N(C)Cc2ccoc2)CC1,1,15.8
Cc1cc(C)c(C(=O)NCCC(=O)N2CCCN(c3ncccn3)CC2)cc1C,1,16.85
Cc1cc(C)cc(C(=O)NCCc2ccc(Cl)cc2)c1,1,12.94
O=C(NCCc1ccccc1)NCc1ccc2c(c1)OCCCO2,1,17.99
CCn1c(CC2CCN(C(=O)c3cncn3C3CCCC3)CC2)c(OC)n(C)c1=O,1,30.79
CSCCC(NC(=O)N1CCN(c2ncccn2)CC1)C(=O)NCc1ccc(C)cc1,1,24.45
CC(=O)NC1CCN(Cc2coc(-c3ccc4c(c3)CCO4)n2)CC1,1,17.52
Cc1cc(C)cc(C(=O)N2CCCC(NC(=O)C3CCC3)CC2)c1,1,12.2
COc1ccc(-c2nnc(N3CCN(C4CCCCC4)CC3)s2)cc1OC,1,22.07
CCNC(=O)NC1CCN(C(=O)NCc2cc(C)cc(Cl)c2)CC1,1,17.01
CCCNS(=O)(=O)c1ccc2c(c1)CCN2C(=O)CC,1,15.81
Cc1ccc(CNS(=O)(=O)N2CCCC(C)CC2)cc1C,1,17.25
CCNC(=O)c1ccc2c(c1)C(=O)N(CCN(CC)CC)CC2,1,26.29
CCc1nc(CNC(=O)N2CCC(N3CCCCC3)CC2)cs1,1,12.62
CC(=O)c1ccc(CNC(=O)C2CCCCN2C(=O)c2coc3ccccc23)s1,1,30.81
CCc1coc(CNC2CCN(C(=O)c3cc(C)cc(C)c3)CC2)n1,1,13.35
Cc1cc(C)cc(S(=O)(=O)NCCCN2CCCCCC2)c1,1,14.96
Cc1cc(C)cc(CNC(=O)c2cnc(N3CCCN(C)CC3)nc2)c1,1,9.68
Cc1cc(C)cc(C(=O)NCC(C)NC(=O)NCc2ccc(C)cc2C)c1,1,13.33
Cc1cc(C)cc(-c2nc3c([nH]2)CCN(C(=O)CCNC(=O)c2ccc(C)c(C)c2)CC3)c1,1,21.74
Cc1cc(C)cc(CN2CCC(NC(=O)C(C)NC(=O)c3cc(C)cc(C)c3)C2)c1,1,12.02
CCCC1CCC(c2cccc(C(=O)NCCc3csc(C)n3)n2)CC1,1,18.88
CN=c1ncc(CNS(=O)(=O)c2cc(C)cc(C)c2)c[nH]1,1,16.49
Cc1cc(C)c(CN2CCN(CCNC(=O)c3csc(CN4CCCCC4)n3)CC2)c(C)c1,1,12.53
Cc1cc(C)cc(C(=O)NCCNC(=O)NC2CCCCCC2)c1,1,13.41
Cc1ccc(CNC(=O)C2CCCN(S(=O)(=O)N3CCC(C)CC3)CC2)cc1,1,18.16
COc1ccc(-c2nc(CNC3CCN(c4ccnc(C)c4C)CC3)cs2)cc1OC,1,13.87
CCNC(=O)c1cc(-c2ccc(O)c(Cl)c2)cnc1N1CCOCC1,1,13.2
Cc1cc(C)cc(C(=O)NCC(=O)NCC2CCN(Cc3ccc(C)cc3C)CC2)c1,1,16.57
Cc1cc(C)cc(C(=O)NCCNC(=O)c2csc(C)n2)c1,1,13.85
Cc1cc(C)cc(C(=O)NCC(C)c2cc(C)cc(C)c2)c1,1,9.0
Cc1cc(C)cc(C(=O)N2CCCC(N3CCC(n4cc(C)c(=O)[nH]c4=O)CC3)CC2)c1,1,12.02
O=c1cc(CNS(=O)(=O)C2CCCCC2)n2c(c1)NCCCC2,1,24.61
Cc1cc(C)c(S(=O)(=O)N2CCN(c3ncccn3)CC2)c(C)c1,1,14.5
Cc1cc(C)cc(CC(=O)NCc2cc(C)c(C)cc2C)c1,1,11.29
CCN1CCC(NC(=O)c2ccc(N3CCC(OC(=O)NC)CC3)nc2)CC1,1,26.36
CCN1CCC(NC(=O)Nc2ccc3c(c2)CCO3)CC1,1,17.4
CN1CCC(CNCc2ccc(-c3ccc(O)cc3Cl)nc2)CC1,1,25.7
Cc1ccc(S(=O)(=O)NCCN2CCN(C3CCCCC3)CC2)cc1C,1,14.93
CCN1CCC(N(CC)C(=O)CNS(=O)(=O)c2ccc(F)cc2)CC1,1,21.1
Cc1cc(C)c(-c2cnc(N3CCCC(C)CC3)n(C)c2=O)c(C)c1,1,19.82
O=C(NCc1ccc2c(c1)CCCC2)NCc1csc(CN2CCCCCC2)n1,1,20.04
O=C(NCc1ccco1)NC1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,1,13.84
Cc1cc(C)c(C)c(-c2nc(CNC(=O)NCc3cccnc3)cs2)c1,1,18.96
Cc1cc(C)cc(CN2CCN(CC(=O)NCc3cccs3)CC2)c1,1,13.85
Cc1cc(CNC(=O)N2CCC(NC(=O)C3CCCCC3)CC2)ccc1F,1,15.45
Cc1nc(CNC(=O)N2CCC(=O)CC2)cs1,1,9.75
CCC(C)NCc1coc(-c2cccs2)n1,1,15.0
Cc1cc(C)cc(C(=O)NC(C)CCN2CCC(NC(=O)c3cc(C)cc(C)c3)CC2)c1,1,14.26
CCc1nc(CNC(=O)NCc2cc(C3CCCCC3)on2)cs1,1,11.61
Cc1ccc(-c2nc(CN3CCN(C(=O)c4ccccc4)CC3)co2)cc1,1,12.99
Cc1cc(C)cc(-c2nc(CNC3CCC(c4cc(C)cc(C)c4)CC3)co2)c1,1,19.37
COc1ccc(C(=O)CN2CCN(Cc3c(C)cc(C)cc3C)CC2)cc1OC,1,15.75
Cc1cc(C)c2c(c1)CC(CNC1CCCCC1)CC2=O,1,22.0
Cc1cc(C)cc(CN2CCN(Cc3cc(C)cc(C)c3)CC2)c1,1,7.3
Cc1cc(C)cc(CNCCCN=c2cc[nH]c3cc(Cl)ccc23)c1,1,15.32
CCC(=O)NC1CCN(C(=O)CNC(=O)c2cc(C)cc(C)c2)CC1,1,12.06
CCN1CCN(Cc2coc(-c3ccc(OC)c(OC)c3)n2)CC1,1,12.76
CCc1nc(CNC(=O)NC2CCN(C3CCCCC3)CC2)cs1,1,11.99
CCC(C)NCc1coc(-c2ccc(Cl)c(Cl)c2)n1,1,14.23
CC(CCNS(C)(=O)=O)NCc1ccc(N2CCCCC2)nc1,1,14.53
CCC(NC(=O)c1cc(C)cc(C)c1)C(=O)N1CCC(NCc2csc(C)n2)CC1,1,22.03
Cc1cc(C)cc(C(=O)N2CCN(Cc3cc(O)cc(O)c3)CC2)c1,1,21.1
CCN(CC)Cc1ccc(COCc2ccc(CN(CC)CC)o2)o1,1,29.88
CCCNC(=O)C1CCCN(C(=O)CNC(=O)c2cc(C)cc(C)c2)CC1,1,12.48
CCc1cccnc1N1CCN(Cc2cc(C)cc(C)c2)CC1,1,14.76
NCC1CCC(CNC2CCOc3ccc(C(F)(F)F)cc32)CC1,1,20.93
CCNC(=O)N1CCN(C(=O)c2cc(C)cc(C)c2)CC1,1,11.39
CCOc1ccc(CN2CCNC(=O)CC2)cc1OCC,1,13.05
Cc1nc(C)c(CNC(=O)NC2CCN(c3ccncc3Cl)CC2)s1,1,13.05
Cc1ncc(CN2CCN(Cc3sc(CN4CCOCC4)cc3Cl)CC2)s1,1,15.99
COc1ccc(-c2csc(CN3CCN(Cc4cc(C)cc(C)c4)CC3)n2)cc1OC,1,11.59
O=C(NCc1ccccn1)NC1CCN(c2ccncc2Cl)CC1,1,14.95
Cc1cc(C)cc(-c2cnc(N3CCN(C)CC3)c(C(=O)NCC3CCCCC3)c2)c1,1,11.66
Cc1cc(C)cc(CN2CCN(Cc3ccc4noc(C)c4c3)CC2)c1,1,14.68
CC(=O)NCCc1c(CNC(=O)c2cc(C)cc(C)c2)noc1C,1,16.16
CS(=O)(=O)N1CCC(CNC(=O)c2ccc(=O)n(C3CCCCC3)c2)CC1,1,17.12
COc1ccc(-c2nc(CNC(=O)N3CCCCC3)cs2)cc1OC,1,11.97
O=C(NC1CCN(C(=O)NCc2cccc(F)c2)CC1)c1ccccc1,1,12.44
CCN1CCCN(C(=O)NCc2cc(C)cc(C)c2)CC1,1,13.42
CC1CCN(CCNC(=O)c2sc(C(C)(C)C)cc2Cl)CC1,1,20.12
Cc1cccc(-c2nc(CNC(=O)NCc3ccco3)cs2)c1,1,12.51
CCNC(=O)N1CCN(C(=O)c2csc(CNS(C)(=O)=O)c2)CC1,1,16.77
CCCOc1cc(N2CCCC(NC(=O)CNC(=O)c3cc(C)cc(C)c3)C2)ncn1,1,19.73
COc1cccc(C=C2CCC(=Cc3cccc(C)c3)C2=O)c1,1,20.53
Cc1cc(C)cc(-c2ccc(CNCCCN3CCOCC3)o2)c1,1,19.63
Cc1cc(C(=O)NCCCN2CCOCC2)cc(Br)c1C,1,17.83
COc1ccc(C(=O)N2CCN(C(=O)C3CCCO3)CC2)c2c1CCC2,1,23.63
CCC(C)NCc1coc(-c2ccc(C)cc2)n1,1,10.85
O=S(=O)(N1CCCC1)N1CCC(Oc2cccnc2)CC1,1,20.99
Cc1cc(C)c(CN2CCN(Cc3c(C)cc(C)cc3C)CC2)c(C)c1,1,11.12
COc1ccc(C(=O)N2CCN(C(=O)c3cc(C)cc(C)c3)CC2)cc1C,1,10.56
Cc1cc(C)cc(CN2CCCN(C(=O)NCCCc3ccccc3)CC2)c1,1,11.83
COc1ccc(-c2cc(CNCc3cc(C)cc(C)c3)no2)cc1OC,1,15.2
Cc1cc(C)cc(CN2CCN(C(=O)c3csc(C4CCCCC4)n3)CC2)c1,1,10.25
CCOc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCN(Cc4ccccc4)CC3)CC2)cc1,1,26.77
Cc1nc(CNC(=O)N2CCC(NS(C)(=O)=O)CC2)cs1,1,8.99
Cc1cc(C)cc(C(=O)NCCNC(=O)NCc2ccnc(C)c2)c1,1,10.17
CCN(CC)Cc1cc(C(=O)N2CCCN(Cc3cc(C)cc(C)c3)CC2)cs1,1,13.33
CCNC(=O)C1CCCN(C(=O)NCc2cc(C)cc(C)c2)C1,1,18.48
Cc1cc(C)cc(CN2CCN(Cc3nc4ccccc4s3)CC2)c1,1,15.1
Cc1cc(C)cc(OCCNC(=O)c2cc(C)cc(C)c2OC(C)C)c1,1,16.2
Cc1cc(C)cc(C(=O)NCCC(=O)NCc2c(C)cc(C)cc2C)c1,1,12.31
Cc1cc(C)c(C(=O)NCC2CCC(CNC(=O)C3CCC(F)(F)CC3)CC2)cc1C,1,16.86
Cc1cc(C)cc(CN2CCC(N3CCC(n4c(=O)[nH]c5ncccc54)CC3)CC2)c1,1,13.51
COc1ccccc1C(=O)NCC1C=C(c2ccc(F)cc2)CCC1,1,23.66
Cc1cc(C)cc(S(=O)(=O)N2CCC(NCc3ccoc3)CC2)c1,1,11.01
Cc1cc(C(=O)NCCN2CCOCC2)cc(C(=O)N2CCCCCC2)c1,1,13.43
Cc1cc(C)cc(C(=O)N(C)C2CCN(CC=Cc3ccccc3)CC2)c1,1,19.04
Cc1cccc(CS(=O)(=O)N2CCC(NC(=O)c3cc(C)c(C)cc3C)CC2)c1,1,17.53
CN1CCN(c2ncc(-c3ccc(Cl)cc3Cl)cc2C(=O)NC2CCCC2)CC1,1,19.63
Cc1cccc(CN2CCN(Cc3ccoc3)CC2)c1,1,15.4
Clc1ccc(-c2cc(CNC3CCCCC3)cs2)cc1,1,13.87
CC(C)NC(=O)C1CCN(S(=O)(=O)c2cc(Cl)ccc2Cl)CC1,1,14.3
COc1ccc(-c2nc3c(o2)CCN(C(=O)C2CCC2)CC3)cc1OC,1,13.88
Cc1cc(C)cc(C(=O)NCC(=O)NCc2cccc(F)c2)c1,1,14.28
CCc1ccc(CNC(=O)N2CCCN(c3cnccn3)CC2)cn1,1,21.66
CCOC(=O)c1cc(CNC)cc(CNC(=O)c2cc(C)cc(C)c2)c1,1,15.64
Fc1ccc(-c2cc(N3CCCC(N4CCC(F)CC4)CC3)ncn2)cc1,1,11.76
Cc1cc(C)cc(C(=O)N2CCN(C(=O)c3ccc(C)s3)CC2)c1,1,12.88
COc1ccc(-c2ccc(CNC(=O)c3cc(C)c(C)cc3C)o2)cc1OC,1,16.22
Cc1cc(C)cc(CNC(=O)c2cnc(N3CCCCCC3)c(Cl)c2)c1,1,11.78
Cc1cc(C)cc(C(=O)NCCN2CCCC(NC(=O)c3cc(C)cc(C(C)C)c3)C2)c1,1,19.18
Cc1cc(C)cc(C(=O)NCC(=O)NC2CCCCC2OC2CCCCC2)c1,1,18.19
CCc1cc(NC(=O)c2cc(C)c(C)cc2C)ccc1N1CCC(N2CCCC2)CC1,1,25.47
O=C(CNS(=O)(=O)c1ccc(F)c(F)c1)NCc1ccco1,1,22.98
CCS(=O)(=O)NCc1ccc2c(c1)CCN(C(=O)CN1CCCCC1)CC2,1,20.62
CCC(=O)NC1CCN(C(=O)NCc2ccc(Br)cc2)CC1,1,13.47
CC(C)N1CCN(CCCNC(=O)N2CCc3cc(Cl)ccc3C2)CC1,1,23.38
CC(=Cc1ccccc1Cl)c1ccc2ncnc(N3CCC(N4CCCCC4)CC3)c2c1,1,28.73
Cc1cc(C)cc(S(=O)(=O)NC(=O)NCCc2ccccc2)c1,1,17.96
COc1ccc(-c2nc(CNC(=O)NC3CCC(C)CC3)cs2)cc1OC,1,13.07
O=C(NCCNCC(O)COc1ccc2ccc(=O)oc2c1)C1CCCCC1,1,21.79
CC(=O)NCCNC(=O)COCc1cc(C)cc(C)c1,1,16.82
