SMILES,SMILES_state,NLL
c1csc(-c2nc(CNC3CCCCC3)co2)c1,1,14.03
COc1ccc(-c2nc3ccccc3s2)nc1-n1c(O)ccc1O,1,30.03
COc1cc(=NC(=O)c2cc(C(=O)N3CCCC3)n(C)c2)cc[nH]1,1,20.94
O=C(c1ccnnc1)N1CCCC(n2ccnc2)CC1,1,16.99
COc1cncc(C(=O)N2CCC(NC(=O)c3ccncn3)CC2)n1,1,11.74
O=C(c1cc(-c2cncnc2)on1)N1CCCCCC1,1,9.63
Cc1nc(C(F)(F)F)n2c1CN(C(=O)Cc1cccnc1)CC2,1,22.53
Cc1ccncc1C(=O)N1CCCCC1,1,14.97
CCc1ncnc2c1CCN(C(=O)c1ccccn1)CC2,1,10.69
Cc1nc(CNC(=O)c2cncc(Cl)c2)ncc1Cl,1,18.23
COc1cccc(CCNC(=O)c2cncc(Cl)c2)c1,1,12.38
O=C(c1ccc(C(F)(F)F)nc1)N1CCN(C2CCCCC2)CC1,1,13.08
Cc1ccc(C(=O)N2CCCN(Cc3cccnc3)CC2)cn1,1,9.37
O=C(c1ccncc1Cl)N1CCCN(c2ncccn2)CC1,1,13.44
OC1CCN(c2cc(-c3nccs3)ncn2)CCNC1,1,29.11
CC(NC(=O)c1cnccn1)c1cc(F)ccc1F,1,11.6
CNC(=O)c1cnc(N2CCN(Cc3ccoc3)CC2)c(Cl)c1,1,20.11
CCc1cnc(N2CCCN(c3cnccc3Cl)CC2)nc1,1,18.06
CN1CCN(c2ccc(C(=O)N3CCN(C(=O)c4ccco4)CC3)s2)CC1,1,21.35
Cc1cc(C)nc(N2CCC(NC(=O)c3cncc(Cl)c3)CC2)c1,1,14.14
CCN(CC)C(=O)c1ccc(-c2cccnc2C(=O)N2CCCC2C)cc1,1,18.4
CC(NC(=O)c1ncccc1F)c1ccncc1,1,12.3
O=C(NC1CCN(c2ncc(-c3cccnc3)cn2)CC1)c1cnccn1,1,14.02
Cc1cccc(-c2noc(C(=O)N3CCCCCC3)n2)c1,1,18.47
CC(C)c1nc(=O)c2c([nH]1)CCN(C(=O)c1cccnc1)CC2,1,13.65
CN(C)Cc1cccc(C(=O)N2CCN(C)CC2)n1,1,17.61
CCCNS(=O)(=O)c1ccc2c(c1)CCN(C(=O)c1cnccn1)CC2,1,18.64
Cc1ccc(C(=O)N2CCC(N3CCCCCC3)CC2)s1,1,16.57
Cn1cc(Cl)c(C(=O)NCC2CCCCC2)c1,1,15.26
CC(NC(=O)c1ccnc(C(F)F)c1)c1ncc(Cl)cn1,1,11.32
CN(C(=O)NC1(c2ccncc2)CCCCC1)c1cccnc1,1,23.34
Cc1cnc2c(c1)CCN(C(=O)c1cnccn1)CC2,1,17.27
Cc1ccc(C(=O)N2CCN(C(=O)c3ccccc3C)CC2)cn1,1,15.87
CN1CCCN(C(=O)c2cnc(C3CCCCC3)s2)CC1,1,15.46
CC(NC(=O)c1ccc(COCc2ccncn2)cn1)c1ccc(Cl)cn1,1,19.97
O=C(NCc1ccccn1)c1cnc(C2CCCC2)cn1,1,15.94
Cc1ccc(C(=O)N2CCN(C(=O)c3ccsc3)CC2)cn1,1,12.68
O=C(c1cccnc1)N1CCN(Cc2ccco2)CC1,1,15.3
O=C(NCc1cncc2c1C(=O)CCC2)c1cncc(Cl)c1,1,19.94
Cc1ncc(Cl)cc1C(=O)NC1CCCN(C(=O)c2ccc[nH]2)CC1,1,23.52
c1csc(C2CCCCCN2Cc2ncco2)c1,1,20.16
CC(C)(NC(=O)c1cccc2nccnc12)c1ccns1,1,23.08
COC(C)(c1cnc(C(=O)N2CCOCC2)cn1)C1CCCCC1,1,33.97
O=C(N=c1cc(C2CCN(C(=O)c3ccc(Cl)nc3)CC2)cc[nH]1)c1cccnc1,1,21.73
CCOc1ccc(C(C)NC(=O)c2ccncn2)cc1,1,9.6
Cc1cc(C(=O)N2CCc3nc(C(=O)N4CCCCCC4)ccc32)ccn1,1,16.03
O=C(NCc1cnccn1)c1ccc(Cl)s1,1,17.58
CN1CCN(C(=O)c2[nH]ccc2C(=O)N2CCCCC2)CC1,1,14.81
O=C(c1ccc(C(=O)N2CCCCCC2)nc1)N1CCc2ccccc2C1,1,22.04
CC(=O)Nc1ccc(N2CCN(C(=O)c3cnccn3)CC2)cc1,1,20.97
Cc1ccc(C(=O)N2CCN(C(=O)c3cccnc3)CC2)cn1,1,11.73
Cc1ccc(C(=O)NCc2cncc(Cl)c2)c(Cl)c1,1,18.75
O=C(NCc1ncco1)c1ccc(-c2ccsc2)nc1,1,16.46
Cc1coc(C(C)N(C)C(=O)c2cccnc2)n1,1,13.75
Cc1c(-c2csc(=Nc3cccnc3)[nH]2)cc(C(N)=O)n1C,1,25.71
O=C(c1ccon1)N1CCc2cccnc2C1,1,11.47
N=c1nc(C(=O)NCc2cccnc2)cc(-c2ccc(Cl)cc2)[nH]1,1,19.7
CN(C)CCNC(=O)C1CCCN(S(=O)(=O)c2cc(Cl)ccc2Cl)C1,1,23.17
CCN(CCNC(=O)c1ccncn1)C(=O)NC1CCCCC1,1,18.52
CCc1nc(CN2CCCN(C(=O)c3ccncn3)CC2)cs1,1,11.04
Cc1ccc(N2CCCN(C(=O)c3cccnc3)CC2)nc1,1,15.56
CCNC(=O)c1cc2c(s1)CCN(C(=O)c1cc(Cl)cn1C)C2,1,21.01
Cc1ccc(CN(C)C(=O)c2cccnc2)s1,1,20.52
CCc1cc(C(C)NC(=O)c2ccc(Cl)cn2)ccn1,1,12.75
O=C(c1ccncc1)N1CCC(c2cnccn2)CC1,1,10.29
CCCc1nc(CN2CCN(C(=O)c3ncc(C)cc3OC)CC2)co1,1,22.98
O=C(NCc1ccncc1)c1ccnc(-c2cnco2)c1,1,15.72
O=C(NCc1cccnc1F)c1cccc(-c2cncc(Cl)c2)c1,1,18.91
CCc1ccc(C(=O)N2CCN(C(=O)c3cccs3)CC2)nc1,1,19.32
O=C(c1cccnc1)N1CCN(c2ccncc2Cl)CC1,1,11.14
COc1ccc(C(=O)N2CCc3cncc(CCN(C)C)c3CC2)cc1,1,20.0
O=C(NCC1CCCCC1)c1ccc(Cl)cn1,1,11.49
CC(C)Cc1cc(C(=O)N2CCC(N3CCCCC3)CC2)no1,1,19.34
COc1ncccc1C(=O)N1CCN(C(=O)c2cccnc2)CC1,1,12.45
O=C(NCCc1ncc[nH]1)c1ccco1,1,15.79
CN1CCCN(C(=O)c2cccc(-c3ncccc3F)n2)CC1,1,15.46
CC(C)c1nc(CN2CCN(C(=O)c3ccon3)CC2)co1,1,14.04
O=C(NCc1cccnc1)c1cnc(-c2cccc(C(F)(F)F)c2)nc1,1,12.9
O=C(NC1CCCCC1)c1cccnc1OCCC1CCCCC1,1,18.67
CCN1CCN(C(=O)c2nc(CF)cc3c2CN(C(=O)C2CCCCC2)CC3)CC1,1,25.67
Cn1cc(C(=O)N2CCN(C(=O)c3ccncc3)CC2)cc1C(=O)N1CCCC1,1,16.59
Cc1cc(C(=O)N2CCN(Cc3cccnc3)CC2)ccn1,1,10.47
O=C(c1cc(-c2cccnc2)cs1)N1CCCC1,1,16.95
O=C(c1cc(-c2cncnc2)cs1)N1CCC(c2ccncc2)CC1,1,13.23
Cc1cc(C)nc(OCC(=O)N2CCCN(C(=O)c3cccs3)CC2)c1,1,27.91
O=C(NCCc1cccs1)c1ccncn1,1,13.05
COc1ccccc1CN1CCCCC1,1,16.52
O=C(NCc1csc(C(=O)NCCc2cccnc2)n1)c1cncc(Cl)c1,1,27.03
O=C(NC1CCCN(C(=O)c2ccncc2)C1)c1cnc(Cl)c(Cl)c1,1,24.15
O=C(c1ccnc2cnccc12)N1CCC(c2ccc(Cl)cn2)CC1,1,19.13
O=C(NC1CCCCN(C(=O)c2ccncc2)CC1)c1cncc(Cl)c1,1,15.3
COC(=O)CC1CCC(=Cc2ccc(Cl)o2)C1=O,1,26.23
CC(C)C(C(=O)NC1CCCCCC1)N1CCOCC1,1,21.07
O=C(c1ccc(-c2ccccn2)[nH]1)N1CCOCC1,1,13.21
O=C(c1cnc(Cl)cn1)N1CCCCCC1,1,12.32
Cc1ccc(-c2ccc(F)c(C(=O)NC3CCCCC3)c2)nc1,1,17.17
O=C(c1ccncn1)N1CCCC(Nc2cccnc2)CC1,1,13.47
Cc1nccc(C(=O)N2CCCN(c3ccc(Cl)cn3)CC2)n1,1,14.74
O=C(c1cccnc1)N1CCCC(c2cnccc2-c2cccnc2)C1,1,15.05
O=C(c1cccnc1)N1CCNCC1,1,10.34
CCCNC(=O)c1cc2c(o1)CCN(C(=O)c1ccccn1)CC2,1,16.69
O=C(NCc1cccnc1)c1cccc(-c2cc(Cl)ccn2)c1,1,14.69
Cc1nc(C(C)NC(=O)c2cnc(Cl)cn2)cs1,1,11.57
O=C(NCCN1CCCN(C(=O)c2cnccn2)CC1)c1ccncc1,1,20.48
CC(NC(=O)c1ccc2nc(-c3cccnc3)[nH]c2c1)c1nccs1,1,22.37
COc1cnc(CCNC(=O)c2ccc(Cl)nc2)cn1,1,10.68
Cc1csc(C2CCCN(C(=O)c3ccon3)C2)n1,1,12.99
CC(NC(=O)c1ccccc1-c1ccc(Cl)cn1)c1nccs1,1,18.85
CC(C)c1ccnc(CCN(C)C(=O)c2ccc(Cl)cn2)n1,1,16.96
COc1cnccc1C(=O)N1CCCN(Cc2cnccn2)CC1,1,12.85
CCC(NC(=O)c1ncncc1OC)c1ccon1,1,18.59
Cc1ccc(C2CCN(C(=O)c3ccc(C)o3)CC2)nc1,1,13.27
Cc1cncc(C(C)NC(=O)c2ccc(C(=O)NC3CCCC3)cc2)c1,1,17.2
O=C(c1ccncc1)N1CCC2C(CCN2C(=O)c2cccnc2)C1,1,14.36
CC(NC(=O)c1ccncn1)c1ccc(-n2ccnc2)cc1,1,11.69
CC(c1cncs1)N(C)C(=O)c1ccncc1,1,15.14
O=C(c1cnc(Cl)c(Cl)c1)N1CCCCC1,1,13.19
CC(NC(=O)c1ccc(C(=O)N2CCOCC2)cc1)c1cnccn1,1,19.34
CC=C(c1cccnc1)c1cncc(C(N)=O)c1,1,17.2
CCCCOc1cccc(C(=O)NC(C)c2ccncc2)n1,1,20.18
CNC(=O)c1ccc2c(c1)C(c1cccnc1)=NCC(=O)N2C,1,24.84
Cc1ncc(C(=O)N2CCCCCC2)s1,1,13.02
CC(C)c1nc(C(=O)N2CCN(C3CCCCC3)CC2)cs1,1,14.19
O=C(c1cccnc1)N1CCC(c2ccccc2)CC1,1,11.4
CCC(NC(=O)c1cnc(Cl)cn1)c1cnccn1,1,10.05
CCNC(=O)c1cc(C(=O)c2ccncc2)c[nH]1,1,12.14
CC(=O)c1cc(Cl)cc(CN2CCC(NC(=O)c3ccon3)CC2)c1,1,28.52
O=C(c1cccnc1)N1CCC(c2ccccn2)CC1,1,10.07
O=C(NC1CCCCCCC1)c1ccc(-c2ccccc2Cl)o1,1,22.34
O=C(c1ccc(-c2ccncc2)[nH]1)N1CCCCCC1,1,13.99
O=C(c1cccnc1)N1CCCCC1CCc1ccncc1,1,12.19
CN1CCN(C(=O)c2ccc(-c3ccc(-c4cnccn4)s3)cn2)CC1,1,22.0
O=C(NCCc1ccccn1)c1cnc(-c2cccc(F)c2)nc1,1,13.66
Cc1ccc(C(=O)N2CCN(Cc3ccnc(C(C)(C)C)c3)CC2)cn1,1,19.27
Cc1cc(-c2ccccc2C)c(C(=O)NC2CCCCCC2)[nH]1,1,16.78
COc1cccc(-c2cncc(C(=O)Nc3cnc(Cl)c(OC)c3)n2)c1,1,24.12
CNC(=O)c1ccc(OC2CCN(C(=O)c3cncnc3)CC2)nc1,1,20.14
Cc1cc(C(=O)NCCC2CCCCC2)nc(C)n1,1,16.82
CC(NCC(C)(C)c1ncco1)c1ccoc1C1CCN(C(=O)c2cccnc2)CC1,1,28.72
CCc1nc(CN(C(=O)c2ccncc2Cl)C(C)C)co1,1,15.96
CC(NC(=O)CCCCc1ccccc1)c1ncccn1,1,13.65
c1ccc(CN(Cc2cccnc2)Cc2cnccn2)nc1,1,21.04
Cc1csc(C(=O)N2CCC(NC3CCCc4c(C(N)=O)cccc43)CC2)c1,1,26.23
Cc1cc(CNC(=O)C2(c3ncccc3F)CCCOC2)ccc1F,1,28.47
O=C(c1cncc(F)c1)c1cncc(NC(=O)c2ccccn2)c1,1,16.91
O=C(c1cscn1)N1CCC(N2C(=O)OCc3ccccc32)CC1,1,23.47
CC(C)c1cc(CN2CCCN(C(=O)c3cccnc3)CC2)on1,1,11.34
CC1(c2ncccn2)CCCN(Cc2nccs2)C1,1,22.05
Cc1cc(C(=O)Nc2cnccc2C(=O)N2CCCC2)ncn1,1,15.85
Cc1ccc(C(=O)N2CCCN(C(=O)c3cccnc3)CC2)nc1,1,12.68
Cc1c(F)cccc1C(=O)N1CCCC(C(=O)NC(C)C)C1,1,20.57
O=C(c1cnsc1)N1CCC(N2CCN(C(=O)c3cnccn3)CC2)CC1,1,17.94
CN1C(=O)CC(c2cccc(-c3cncnc3)c2)Cc2ncccc21,1,21.23
Cc1oc(C(C)(C)C)nc1C(=O)N1CCCCCC1,1,17.95
CCN1CCCCC1CCn1cccc1C(=O)NC(C)C,1,28.59
O=C(NC1CCCCCC1)c1ccc(C(=O)N2CCNCC2)nc1,1,15.6
CC1CCCCN1CCNC(=O)c1cccnc1,1,10.25
CCN1CCN(C(=O)c2ccnc(C(=O)N3CCCC3)c2)CC1,1,10.78
O=C(NCc1ccccn1)c1cnc(-c2ccccc2Cl)nc1,1,17.39
Cc1ccc(CCCNC(=O)c2ccncc2Cl)cn1,1,13.23
COc1cc(C(=O)Nc2cnccc2C(=O)NCC(C)(C)O)ncc1Cl,1,20.23
O=C(NCc1nccs1)c1cnc(-c2ccc(Cl)cc2)cn1,1,15.18
CC(NC(=O)c1ccncn1)c1cc(CN(C)C(C)C)ccn1,1,11.54
CC1(C)C2CCC1C1(CC2)OCNC1=O,1,28.47
Cc1cncc(C2CCCN(C(=O)c3cncnc3)C2)n1,1,11.6
O=C(c1ccc(Cl)cn1)N1CCCN(c2nccs2)CC1,1,14.49
CCCNC(=O)c1cc(CCC)ncn1,1,13.7
O=C(c1csc(-c2cccnc2)n1)N1CCCCC1,1,13.54
NC(=O)C1(F)CCN(C2CCC3(CC2)C(=O)Cc2ncccc23)CC1,1,30.66
CC(CCc1ccsc1)NC(=O)c1ccncc1,1,15.39
O=C(c1cccnc1)N1CCCN(C(=O)C2CCCN(C(=O)c3cccnc3)C2)CC1,1,14.68
O=C(c1ccncn1)N1CCCN(c2ncccc2Cl)CC1,1,13.61
CCN1CCN(C(=O)c2ccnc3c2CCCC3)CC1,1,14.3
O=C(O)CCc1ccc(C(=O)N2CCCN(Cc3nccs3)CC2)s1,1,22.63
O=C(NCCc1cnc(N2CCCC2)cn1)c1cncc(Cl)c1,1,10.72
O=C(c1cccnc1)N1CCCN(CC(O)c2cccnc2)CC1,1,11.18
O=C(NC1CCN(C(=O)N2CCCCC2)CC1)c1ccc(Cl)cn1,1,11.84
CN(CCc1ccccn1)C(=O)c1cnc(-c2cccnc2)nc1,1,13.19
CN1CCN(C(=O)c2cc(-c3cccc(F)c3)on2)CC1,1,12.3
O=C(NCCCN1CCCC1)c1cncc(-c2ccc(Cl)cc2Cl)n1,1,15.81
CN(C(=O)c1cccnc1)C1CCCCC1NC(=O)N1CCCCC1,1,20.53
CC(C)(C)NC(=O)c1ccc2c(n1)CCN(C(=O)c1ccccn1)CC2,1,12.7
CCNC(=O)c1cc(C(=O)NC2CCCCC2)c(Cl)cn1,1,20.19
N=c1[nH]c(C(=O)NCCc2ccc(Cl)cc2)ccc1-c1ccoc1,1,22.29
Clc1ccc(N2CCCN(CCc3cccnc3)CC2)nc1,1,14.38
Cc1ncccc1C(=O)N1CCN(C(=O)c2cncc(Cl)c2)CC1,1,16.49
O=C(c1cncc(Cl)c1)N1CCCC(C(=O)N2CCCCC2)C1,1,11.88
Cc1cc(=O)[nH]c2ccc(C(=O)N3CCCCC3)cc12,1,21.69
Cc1ccc(F)cc1C(=O)N1CCCN(C(=O)c2cncnc2)CC1,1,18.49
COc1ccncc1-c1cnc(N2CCc3ncnc(C)c3CC2)nc1,1,24.23
CC(=O)NCCC1CCCN(Cc2csc3c2CCNC3)C1,1,27.01
Cc1ccc(C(=O)N2CCC(c3ccc(C)cn3)CC2)nc1,1,13.67
CN1CCN(C(=O)c2nc(Cc3ccccn3)ccc2F)CC1,1,17.97
CCCc1nc(CN2CCCN(C(=O)c3cccnc3C)CC2)co1,1,12.52
Cc1ccnc(C(=O)N2CCCN(Cc3nccs3)CC2)c1Cl,1,16.89
CC(C)(C)NC(=O)C1(C)CCCCN1C(=O)c1ccccn1,1,18.68
CC(C)NC(=O)c1cc(C2CCN(C(=O)c3cccnc3)CC2)c[nH]1,1,13.49
COc1cc(C(=O)NCc2cncnc2)ccc1C,1,15.48
O=C(c1cnc(C(=O)N2CCCCC2)c2c1CCC2)N1CCCCC1,1,17.52
CC(NC(=O)c1ccccn1)c1cncc(-c2ccncc2)n1,1,13.29
CCNC(=O)C1CCCN(c2ccnc(C(F)(F)F)c2)C1,1,19.13
CC(C)(C)c1cc(CCCNC(=O)c2ccncc2)ccn1,1,17.31
O=C(NC1CCN(C2CCCCC2)CC1)c1cncc(Cl)c1,1,10.84
CN(C)C(C(=O)NCc1cccnc1)c1ccccc1F,1,18.36
CCC[S+]([O-])c1ncc(Cl)cn1,1,20.33
O=C(NCc1ccccn1)c1cscn1,1,13.61
Cc1noc(C)c1CN1CCN(C(=O)c2ccncn2)CC1,1,14.32
COc1ccc(OC)c(CN2CCN(C(=O)c3cccnc3)CC2)c1,1,12.15
CC(=O)N1CCc2ccc(C(=O)NC(C)c3ccncc3)cc2C1,1,18.42
O=C(c1cccnc1)N1CCC2CN(C(=O)c3cccnc3)CC2C1,1,15.0
CC1CCN(C(=O)c2ccc(NC(=O)c3ccncn3)cn2)CC1,1,14.98
CN1CCCN(C(=O)c2ccncc2Cl)CC1,1,14.95
O=C(NCCCC(=O)N1CCN(Cc2cccnc2)CC1)c1ccncc1,1,19.13
CC(C)(C)c1ccc(CCNC(=O)c2cncc(Cl)c2)nc1,1,17.02
CC(C)c1cnc(CN2CCN(C(=O)c3cccnc3)CC2)o1,1,19.29
COCCN(C)Cc1nc(C(=O)N2CCCCCC2)co1,1,21.22
CCc1cc(CN2CCN(C(=O)c3cnccn3)CC2)on1,1,16.18
CCN1CCN(C(=O)c2cnc(N3CCCN(C(C)C)CC3)nc2)CC1,1,20.12
CCNC(=O)c1nc(C)n(CC2CCN(C(=O)c3cncc(F)c3)CC2)c1C,1,22.19
Cc1cc(C(C)(C)CNC(=O)c2c[nH]nc2C)on1,1,27.5
Cc1nc(C(C)NC(=O)c2ccnc(C(F)(F)F)c2)ncc1Cl,1,13.47
CCn1ccnc1CN1CCCN(C(=O)c2cccnc2)CC1,1,9.16
CC1(C)C2CCCC(C2)CC1NC(=O)c1cnc(-c2cc(F)ccc2F)nc1,1,29.35
O=C(NCC(c1ccccn1)N1CCOCC1)c1ccncn1,1,14.98
O=C(c1ccncc1)N1CCCC(c2cccnc2Cl)C1,1,18.53
O=C(CN1CCN(C(=O)c2ccncc2)CC1)NCc1ccncc1,1,14.36
O=C(NC1CCNc2ncccc21)c1ccoc1,1,22.85
Cc1cncc(CNC(=O)c2cncc(-c3ccc(C(F)(F)F)cc3)n2)c1,1,12.76
CCc1c(C(=O)NCCN2CCOCC2)cccc1N1CCC(CCO)CC1,1,26.49
O=C(Cc1cscn1)N1CCCN(c2ncccc2Cl)CC1,1,14.96
CN1CCCN(C(=O)c2ccnc(-c3cccnc3)c2)CC1,1,11.18
Cc1ccc(C(=O)N2CCN(C(=O)c3ccncc3)CC2)nc1,1,14.53
Cc1cccc(-c2cnc(C(=O)N3CCOCC3)cn2)c1,1,16.4
O=C(NCCc1ccncc1)c1cnc(Cl)c(F)c1,1,15.54
CC(=O)NCc1cnc(C)c(N(C)C2CCCc3nc(C(F)(F)F)ccc32)n1,1,28.82
CCCN(Cc1ccccc1)C(=O)c1cncc(C(F)(F)F)c1,1,21.19
Cc1oc(-c2cccnc2)nc1C(=O)N1CCCC(N(C)C)C1,1,20.44
O=C(NCC(c1ccc(F)cc1)N1CCOCC1)c1ccccc1Cl,1,18.53
CCN1CCN(C(=O)c2ccc(-c3cccnn3)cc2)CC1,1,15.28
O=C(CCC1CCCN(C(=O)c2ccncc2)C1)NCc1ccc(F)cc1,1,15.59
O=C(NCc1ccccn1)c1cnc(-c2ccc(Cl)cn2)s1,1,19.59
CC(NC(=O)c1cc(Cl)co1)c1cncc(-c2ccc(C(F)(F)F)cc2)n1,1,16.39
CC(=O)N1CC2CCC(C1)N(C(=O)c1ccsc1)C2,1,18.72
O=C(c1cccc(COc2ccccc2F)c1)N1CCCCC1,1,19.66
CN(Cc1cccnc1)C(=O)c1ccc(Cl)cn1,1,12.19
CCn1c(C)nc2ccc(C(=O)N3CCC(N4CCCCCC4)CC3)cc21,1,23.95
Cc1cc(C(C)NC(=O)c2ccc(C(=O)NC3CCCC3)cn2)on1,1,19.91
CC(NC(=O)c1cncc(OC(F)(F)F)c1)c1nccs1,1,18.45
Cc1ncccc1C(=O)N1CCCN(C(=O)c2cccs2)CC1,1,15.33
Cc1ccc(C(=O)NC2CCN(Cc3ccoc3C)C2)cc1Cl,1,23.87
CCN1CCN(CCCC2CCCCC2)CC1,1,19.22
CCOc1cnccc1C(=O)N1CCCN(Cc2cnccn2)CC1,1,18.69
CCc1csc(C(C)NC(=O)c2ccncc2)n1,1,10.6
CCOc1ccccc1CNCC(C)NC(=O)c1ncc(C)cn1,1,21.78
O=C(NC1CCN(C2CCCC2)C1)c1cncc(-c2cccc(C(F)(F)F)c2)n1,1,14.28
O=C(NCCc1nc(-c2ccc(Cl)cc2)co1)c1ccncc1,1,17.4
Cc1ncc(C(=O)N2CCCC(C(N)=O)C2)nc1C,1,23.62
CCn1ccnc1CN1CCN(C(=O)c2cccnc2)CC1,1,8.41
O=C(NCCc1ccc(F)cc1)c1cnc(Cl)cn1,1,13.36
O=C(NCC12CCC(CC1)C2)c1ccc(Cl)cc1Cl,1,18.59
Cc1ccc(C(C)CNC(=O)c2ncc(C)nc2C)nc1,1,22.77
O=C(NC1CCCN(C(=O)c2cccnc2)CC1)c1sccc1Cl,1,12.55
Clc1cncnc1C(c1cccnc1)N1CC2CCC1CC2,1,23.54
COc1ccc(CNCc2ccncc2)cc1Cl,1,21.56
O=C(NC1CCN(C(=O)c2cccnc2)CC1)c1ccnc(C(F)(F)F)c1,1,14.78
O=C(NC1CCN(C(=O)c2cccnc2)CC(O)C1)c1ccc(Cl)s1,1,22.31
CCOc1ncccc1C(=O)N1CCOCC1,1,12.94
Cc1cc(C(F)(F)F)nn1CC(=O)N1CCOCC1,1,21.03
COc1cc2c(cc1OC)CN(C(=O)c1ccnc(C)c1)CC2,1,11.2
CC(C)C(C)NC(=O)c1cncc(C(F)(F)F)c1,1,17.37
CCc1nc(CN2CCCN(C(=O)c3cccnc3OC)CC2)co1,1,13.79
O=C(NC(c1cccnc1)c1ccco1)c1cnc(Cl)cn1,1,19.58
O=C(NC1(c2nccs2)CCCC1)c1cncc(Cl)c1,1,15.33
Cc1cncc(C(=O)N2CCC(NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)c1,1,15.07
COc1cccc(-c2cncc(C(=O)NCc3ccc(Cl)cc3)n2)c1,1,17.81
CC(C)(NC(=O)c1cccc(-c2nc3ccncc3[nH]2)c1)c1nccs1,1,25.34
O=C(NCC1CCN(C(=O)c2ccccn2)CC1)c1ccc(C(F)(F)F)nc1,1,18.84
O=C(NC1CCN(C(=O)c2ccncc2)CC1)c1ccncc1,1,9.05
O=C(NC1CCOc2c(Br)cncc21)c1cncc(F)c1,1,16.65
Cc1cnc(C(=O)NC(C)(c2ccccc2)c2ncc(C)s2)cn1,1,25.92
O=C(c1ccncc1)N1CCCN(Cc2cccn2Cc2ccncc2)CC1,1,13.06
O=C(c1ccncc1-c1cncnc1)N1CCCCC1,1,15.26
O=C(NCc1cncnc1)c1cncc(-c2ccc(F)cc2F)n1,1,16.02
O=C(c1cc(Cl)co1)N1CCN(Cc2ccon2)CC1,1,15.39
O=C(c1ccsc1)N1CCCN(Cc2cccnc2)CC1,1,14.17
COc1cccc(CC(=O)N=c2[nH]c(C)cs2)c1,1,19.46
CCc1nc(C2CCCCN2C(=O)c2ccc(Cl)[nH]2)co1,1,19.81
CCCNC(=O)c1cc(NC(=O)c2cncc(C)c2)cn1C,1,16.31
CN1CCCN(c2nc(C(=O)NCC(C)(C)C)cs2)CC1,1,14.35
CCC(NC(=O)c1ccc(Cl)cn1)c1ccncc1,1,8.12
CC(c1ccncc1)N1CCC(CNC(=O)c2ccncc2)CC1,1,19.6
O=C(NCCc1cccnc1)c1ccc(Cl)nc1,1,9.63
Cc1cc(=O)nc(CN2CCCN(C(=O)c3ccncc3)CC2)[nH]1,1,17.69
Cc1cnc(C)c(N2CCN(C(=O)c3ccc(Cl)s3)CC2)n1,1,21.97
O=C(c1ccncc1)N1CCC2OCCN(Cc3cccnc3)C2CC1,1,18.1
Cc1ccc(C(=O)N2CC(C)OC(CCC(N)=O)C2)cn1,1,20.19
CCc1ccc(CNC(=O)c2cncc(-c3ncccc3C)n2)s1,1,23.7
O=C(Nc1ccnc(C(=O)N2CCOCC2)c1)c1cncc(Cl)c1,1,16.44
NC(=O)c1cc(C(=O)N2CCC(c3ncccn3)CC2)ccn1,1,13.74
O=C(NCc1cccnc1)N1CCC(Oc2ccncc2)CC1,1,17.81
CN1CCN(C(=O)c2cc(-c3cc(F)cc(F)c3)on2)CC1,1,13.2
Cc1ccc(C2CCN(C(=O)c3ccncc3)CC2)nc1,1,9.63
Cc1ccc(C(=O)N(C)CCCc2cccnc2)cn1,1,17.36
O=C(NCCc1cccc(Cl)c1)c1ccncc1Cl,1,12.07
O=C(c1cccs1)N1CCN(C(c2ccncc2)c2cccs2)CC1,1,20.44
CC(NC(=O)c1ccc(C2CCC2)cn1)c1ccccn1,1,18.29
CCc1nc(CN2CCN(C(=O)c3ccc(F)cn3)CC2)cs1,1,15.75
CCCc1cccc(CN2CCN(C(=O)c3ccncc3)CC2)n1,1,12.14
O=C(NCCc1ncc(Cl)cn1)c1cccnc1,1,11.72
CCN(CCCNC(=O)c1cccnc1)c1nc(Cl)ncc1Cl,1,27.25
CC1CCCCN1C(=O)c1ccnc(C(=O)N2CCCC2)c1,1,11.09
O=C(c1cnccn1)N1CCCN(Cc2cscn2)CC1,1,11.81
CCN1CCCN(C(=O)c2cc(Cl)c(Cl)cn2)CC1,1,13.41
O=C(NC1CCCCC1)c1ccc(Cl)nc1,1,12.08
O=C(c1cncc(-c2ccc(C(F)(F)F)cc2)n1)N1CCCCCC1,1,12.56
Cc1nnc(CCNC(=O)N2CCCCCC2)s1,1,17.37
O=C(NCCc1ccncc1)c1ccnc(Cl)c1,1,11.21
CC1CCCN(C(=O)c2ccc(Cl)nc2)C1,1,14.14
O=C(Nc1cncnc1)c1cccc2cccnc12,1,20.12
CN1CCN(Cc2cc(C(=O)N3CCCCC3)no2)CC1,1,12.24
COc1ccc(C(=O)N2CCCCC(CNC(=O)c3cncc(Cl)c3)C2)cn1,1,20.52
O=C(c1ccc(F)cc1)N1CCCN(C(=O)c2ccco2)CC1,1,17.67
Cc1[nH]sc(=NC(=O)c2cccnc2)c1Cl,1,16.8
Cc1cnc(C(=O)N2CCCC(C(=O)N3CCCC3)C2)cn1,1,17.1
CCC(NC(=O)c1ccc(-c2cccc(C)c2)cn1)c1cccnc1,1,16.63
Cn1ccnc1CN1CCCN(C(=O)c2ccoc2)CC1,1,12.92
