SMILES,SMILES_state,NLL
Cc1ncc(C(=O)N(C)Cc2ncccn2)s1,1,14.49
Cc1ncc(C(F)CNC2CCC3(CCN(C(=O)c4ccoc4)CC3)C2)cn1,1,30.03
CNC(=O)CCc1ccc(C(=O)N2CCCC2C)cn1,1,18.79
O=C(c1cc(-c2ccccn2)c[nH]1)N1CCOCC1,1,10.94
Cc1ccc(C(=O)N2CCC(F)C2Cc2cccnc2)cn1,1,18.22
O=C(c1cncc(-c2ccccn2)n1)N1CCN(c2ccccn2)CC1,1,13.49
O=C(c1ccc(CNc2cccnc2)cn1)N1CCCCCC1,1,19.49
CN1CCCN(C(=O)c2[nH]ccc2-c2ccc(Cl)cc2Cl)CC1,1,15.15
CCOC(=O)c1ccc(-c2cc(Cl)cc(C(=O)N3CCCCC3)n2)nc1,1,20.35
CNC(=O)CN(C)C(C)CN1CCCC1=O,1,27.87
Cc1cc(C(=O)NCC(=O)N2CCN(C(=O)c3cccnc3)CC2)no1,1,16.01
O=C(c1ccc(Cl)nc1)N1CCN(C(=O)c2ccoc2)CC1,1,18.32
CC(C)(C)NC(=O)c1cc(CN2CCN(C(=O)c3cccnc3)CC2)on1,1,14.74
O=C(c1cncc(-c2cccc(Cl)c2)n1)N1CCCCC1,1,19.78
Cc1ccc(C(=O)N2CCCC(NC(=O)c3cccnc3)CC2)s1,1,17.02
COc1coc(C)cc1=O,1,16.81
CC(NC(=O)c1cnccn1)c1cncc(-c2cccc(Cl)c2)c1,1,17.34
CC(NC(=O)c1ccc2c(c1)CN(Cc1cc(Cl)ccc1F)CC2)c1nccs1,1,27.66
CC(NC(=O)c1ccccn1)c1cnc(-c2ccc(F)cc2)cn1,1,11.14
Cc1cnc(C(=O)N2CCC(Nc3cc(C(F)(F)F)ccn3)CC2)cn1,1,21.21
NC1CCCC1NC(=O)c1cncc(-c2ccc(C(F)(F)F)cc2)n1,1,14.88
CCC(NC(=O)c1nc(-c2cccnc2)co1)c1cccnc1,1,25.34
Cc1cccnc1C(=O)N1CCN(c2ncccn2)CC1,1,17.07
O=C(NCc1ccc(C(F)(F)F)nc1)c1cscn1,1,14.16
O=C(NC1CCCN(C(=O)c2ccncc2)CC1)c1ccccn1,1,11.87
O=C(c1ccnc(C(F)(F)F)c1)N1CCN(c2ncccc2C(F)(F)F)CC1,1,17.06
Cc1nc(C(=O)N=c2cnc(Cl)c[nH]2)cs1,1,18.01
Cc1ccc(C(=O)N2CCCN(Cc3cnccn3)CC2)nc1,1,11.28
O=C(NC1CCCCC1)c1cccnc1,1,11.4
O=C(c1ccc(Cl)nc1)N1CCCN(C(=O)c2ccc(F)cn2)CC1,1,14.41
CN1CCCC(NC(=O)c2cncc(-c3ccc(F)cc3)n2)C1,1,15.08
CNC(=O)N1CCC(NC2(c3ccccc3)CCCCC2)CC1,1,23.82
CC1CCCCN1C(=O)c1c(F)cccc1-c1ncccn1,1,14.0
CCOCc1ccc(C(=O)N2CCc3ccncc3C2)cn1,1,17.81
CCC1CCCCN1C(=O)c1ccc(-c2cccnc2)s1,1,17.16
O=C(NCc1ccncc1)c1cnc(-c2ccc(F)cc2)s1,1,14.99
Cc1ncc(C(=O)N2CCN(CCc3nccs3)CC2)s1,1,15.16
CC(NC(=O)c1cnccn1)c1cncc(-c2ccc(F)cc2)c1,1,10.97
O=C(c1c[nH]c(-c2cccnc2)n1)N1CCC(c2ccncc2)CC1,1,15.5
O=C(c1ccncc1)N1CCCN(C(=O)c2ncccc2Cl)CC1,1,13.16
Fc1cccnc1CNCCc1ccccc1,1,17.45
O=C(NCCCN1CCN(c2cnccn2)CC1)c1ccncc1,1,17.33
Cc1c(C(=O)NC2CCCCCC2)cc(-c2ccccc2)n1CCN1CCCCC1,1,21.25
Cc1ccc(Cn2cccc2CN2CCN(C(=O)c3cccnc3)CC2)cc1,1,15.96
CN=c1ccc(Cl)c(C(=O)N2CCC(c3ccncc3)CC2)[nH]1,1,19.48
Cc1ccc(CCNC(=O)c2cncc(Cl)c2)nc1,1,13.37
Cc1ccc(C(C)NC(=O)N2CCC(NC(=O)c3ccncn3)CC2)o1,1,19.78
COC1CCN(C(=O)c2cncc(-c3cncnc3)c2)CC1,1,15.37
Cc1cc(CNC(=O)NCc2cccnc2)cc(C)n1,1,15.07
Cc1ccc(C(=O)N2CCN(C(=O)c3cccnc3)CC2)cn1,1,11.73
O=C(NCC1CCCCC1)c1cnc(Cl)nc1,1,16.58
COc1ccc(CN(C)C(=O)NCCc2ccccn2)c(OC)c1,1,21.87
O=C(NCCCCN1CCN(C(=O)c2ccc(Cl)cn2)CC1)c1ccc(Cl)nc1,1,20.31
CC(NC(=O)c1ccnc(-c2cnco2)c1)c1cnccn1,1,18.61
Cc1cc(N2CCN(C(=O)c3cncc(-c4ccncc4)c3)CC2)ccn1,1,16.26
O=C(NCc1cnc(Cl)cn1)c1cncc(-c2cccc(C(F)(F)F)c2)n1,1,13.84
O=C(c1cc2c(cn1)-c1cc(Cl)cnc1CC2)N1CCCCC1,1,22.16
CCC(NC(=O)c1ccncn1)c1cncc(Br)c1,1,14.81
CC(=O)N1CCCN(c2cnc(CCNC(=O)c3cncc(Cl)c3)cn2)CC1,1,20.15
O=C(NC1CCCCCC1)c1ccc(Cc2ccc(F)c(F)c2)cn1,1,18.85
O=C(c1cnccn1)N1CCN(c2ccccc2)CC1,1,15.12
CCC(NC(=O)c1ccco1)C(=O)N1CCN(C(=O)c2cccnc2)CC1,1,19.39
O=C(NCCNC(=O)c1cnccn1)c1cccnc1,1,12.9
Cc1csc(C2CCCN(C(=O)c3cnccn3)C2)n1,1,12.99
Cn1ccnc1CN1CCCN(C(=O)c2cc(Cl)cc(F)c2F)CC1,1,18.49
O=C(NCc1cccnc1)c1cnc(-c2cccc(C(F)(F)F)c2)cn1,1,14.01
Cc1cc(-c2cnc(C(=O)N3CCN4CCCC4C3)o2)ccn1,1,32.93
CCc1ncc(C(=O)N2CCC(c3coc(C)n3)CC2)cn1,1,16.41
CCCNC(=O)c1cnc(-c2cccnc2)nc1,1,17.27
Cc1ccc(-n2c(=O)[nH]cc(C(=O)NCCc3ccc(Cl)cc3)c2=O)cc1,1,14.77
O=C(NC1CCCc2nccc(=O)n2C1)c1ccccn1,1,18.36
CCOC(=O)N1CCN(C(=O)C2CCN(S(=O)(=O)c3cccnc3)CC2)CC1,1,19.15
O=C(c1cncnc1)N1CCC(F)(c2cnccn2)CC1,1,17.83
O=C(NCc1ccncn1)c1cccc(-c2ccc(F)cn2)c1,1,13.7
O=C(c1ccncc1)N1CCCN(Cc2cccnc2)CC1,1,8.39
O=C(NC1CCN(C(=O)c2cnccn2)CC1)c1ccc(Cl)nc1,1,10.76
COc1ccncc1C(=O)N1CCOc2ncccc21,1,21.17
CC(NC(=O)c1cc(C(=O)N2CCOCC2)ccn1)c1cccc(Cl)n1,1,22.4
CN(C)c1cc(C2CCN(C(=O)c3cccnc3)CC2)ccn1,1,12.48
O=C(NCC1CCN(C(=O)c2cnccn2)CC1)c1ccc(-c2cncnc2)cc1,1,15.55
CCc1cccc(C(=O)N2CCCN(Cc3ncccc3C)CC2)n1,1,16.44
O=C(c1csc(C2CCCC2)n1)N1CCCN(Cc2cccnc2)CC1,1,16.41
CC(c1cccnc1)N(C)C(=O)c1ccncc1,1,10.95
O=C(c1ccncc1)N1CCC(c2noc(C(=O)N3CCOCC3)n2)CC1,1,14.04
Cc1cc(=N)cc(C2CCN(C(=O)c3cncc(Cl)c3)CC2)[nH]1,1,15.84
O=C(c1cncc(Cl)c1)N1CCCN(Cc2cnccn2)CC1,1,9.35
CC(C)(C)c1nc(-c2cccnc2)c(C(N)=O)s1,1,19.32
CC(C)(NC(=O)c1ccc(N2CCCCCC2)nc1)c1cccnc1,1,19.87
CCN(Cc1csc(-c2ccncc2)n1)C(C)=O,1,22.86
CCc1nc(CN2CCN(C(=O)c3ccsc3)CC2)co1,1,9.99
Cc1ccc(CNC(=O)c2cncc(C(C)C)c2)o1,1,18.29
O=C(c1ccc(F)c(F)c1)C1CCCN(C(=O)c2cncnc2)C1,1,18.84
CC1CCN(C(=O)c2cc(C(=O)c3ccncc3)c[nH]2)CC1,1,12.99
CCN(CC)C(=O)c1ccncc1F,1,15.29
Cc1nc(C(C)NC(=O)c2cnccn2)cs1,1,9.45
CCc1nc(CN2CCCN(C(=O)c3cncc(F)c3)CC2)cs1,1,10.85
CC(NC(=O)Cc1cc(C(F)(F)F)co1)c1cccs1,1,24.8
O=C(c1cccc(-c2cccnc2)n1)N1CCCN(C2CCCCCC2)CC1,1,14.98
O=C(c1ccoc1)N1CCN(C(=O)c2cc(N3CCCCC3)ccn2)CC1,1,17.23
Cc1c(F)cncc1C(=O)N1CCc2sccc2C1,1,14.52
CC(NC(=O)c1ccc(C2CCN(C(=O)c3cccnc3)CC2)cc1)c1ccncc1,1,15.47
CNC(=O)c1cc(C(=O)N2CCCCC2C)ncc1Cl,1,18.61
O=C(c1cccc(-c2ccncc2)n1)N1CCOCC1,1,13.42
CN1CCN(C(=O)c2cncc(Cc3ccncc3)c2)CC1,1,15.81
CN1CCN(C(=O)c2nc3c(s2)CCCCCC3)CC1,1,15.72
CC(NC(=O)c1cncc(-c2cccc(C(F)(F)F)c2)n1)c1ccccn1,1,14.85
Cc1ccc(N2CCN(Cc3ccco3)CC2)cn1,1,21.98
Cc1c(Cl)c(C)n(C)c1C(=O)N1CCCCCC1,1,18.37
CCOc1cccc(-c2cncc(C(=O)N3CCN(C(C)=O)CC3)n2)c1,1,22.59
O=C(c1cc2cc(Cl)c(C(F)(F)F)cc2[nH]1)N1CCCCCC1,1,25.39
Cc1cc(C)nc(N2CCN(C(=O)c3cccnc3)CC2)c1,1,12.76
CC1CCCN1C(=O)c1nc(-c2cncc(C(=O)NC3CCCC3)c2)cs1,1,22.01
CN(C(=O)c1cncc(Cl)c1)C(=O)c1ccco1,1,15.74
Cc1ccc(-c2cncc(C(=O)NCc3cncnc3)c2)nc1,1,14.56
CC(C)c1nc(C2CN(C(=O)c3cccnc3)CCO2)co1,1,14.83
O=C(NCc1ccncc1F)N1CCc2ccncc2C1,1,19.69
Cn1cnc(C(=O)N2CCCc3ccccc32)c1C(=O)N1CCCC1,1,20.61
COc1ccc(-c2cccc(C(O)c3ccncc3)n2)cn1,1,20.93
O=C(c1ccc(Cl)[nH]1)N1CCCN(CCc2ccccn2)CC1,1,22.75
C=CCCCC(NC(=O)c1ccncn1)c1ccsc1,1,21.27
COc1cc(-c2ccc(C(=O)NC3CCCCC3)cn2)ccn1,1,17.32
Cc1cnc(C(=O)NC(C)c2cc(C)ncc2Cl)cn1,1,13.93
O=C(NCc1ccc(Cl)cc1Cl)N1CCOCC1,1,20.05
CC(NC(=O)c1ccncn1)c1ccnc(C(F)(F)F)c1,1,8.81
O=C(c1cccnc1Oc1ccccn1)N1CCCCCC1,1,19.18
COc1ccc(OC)c(NC(=O)C2CCN(C(=O)c3cccc(C(F)(F)F)c3)CC2)c1,1,24.86
CCN=c1ccnc(Cl)[nH]1,1,19.79
O=C(NCCc1nc(-c2ccco2)co1)C1CCCCC1,1,19.02
O=C(NC1CC2CCC1C2)c1cncc(Cl)n1,1,18.44
CC(=O)N1CCCN(C(=O)c2cc(N(C)C)ccn2)CC1,1,19.0
O=C(NC1CCCNC1)c1ncnc(C(F)F)c1Cl,1,16.07
Cc1cc(C(=O)NCCCNC(=O)c2cncc(Cl)c2)ccn1,1,13.02
CC(NC(=O)c1cnccn1)C(=O)N1CCC(NC(=O)c2ccncc2)CC1,1,16.98
O=C(c1cccnc1)N1CCCC(c2nccs2)C1,1,13.41
NC1CC(c2ccncc2NC(=O)c2ccc(Cl)cn2)CCCC1O,1,18.32
Cc1ccc(C(=O)N(C)CCc2ccncc2Cl)o1,1,13.48
COc1cncc(C(=O)N2CCC(NC(=O)c3ccnc(C)c3)CC2)c1,1,17.21
Cc1cc(C(C)(C)C(C)NC(=O)c2ncc(Cl)cc2F)ccn1,1,29.47
Cc1cc(C(=O)N2CCN(Cc3nccs3)CC2)no1,1,11.4
O=C(NCCc1cccc(F)c1)c1cscc1Cl,1,18.26
Cc1ccccc1Cc1cccnc1C(=O)N1CCCN(C)CC1,1,18.67
Cc1cnccc1CCCN=C(N)NC(=O)c1ccccn1,1,29.1
O=C(NC1CCN(C(=O)c2cnc(-c3ccccc3F)nc2)CC1)c1cncc(Cl)c1,1,19.82
CCc1nc(CCNC(=O)c2ocnc2C)cs1,1,13.38
O=C(NCc1ncc(Cl)s1)c1cncc(-c2cccnc2)n1,1,18.85
O=C(c1ccc(-c2ccc(OCCN3CCCC3)cc2)nc1)N1CCCCC1,1,20.73
O=C(Nc1cncnc1)c1cccc(C(=O)N2CCCCC2)n1,1,16.49
CCNC(=O)c1cccc(C2CCN(C(=O)c3ccc(C)s3)CC2)n1,1,17.7
CN(C(=O)c1cncc(-c2cncnc2)n1)C1CCCC1,1,17.74
Cc1cn(C2OC(CO)C(O)C2O)c(=O)[nH]c1=S,1,19.16
NC(=O)c1cc(C(=O)c2ccccc2C=Cc2ccccn2)c[nH]1,1,25.09
CCC(NC(=O)c1cnccn1)c1cncc(-c2cc(F)cc(C(F)(F)F)c2)c1,1,17.22
O=C(c1ccncc1)N1CCc2cncnc2CC1,1,13.94
COc1ncccc1C(=O)N1CCCN(Cc2cccnc2)CC1,1,14.83
O=C(c1cncc(-c2ccncc2)c1)N1CCC(c2cnccn2)CC1,1,17.65
O=C(NCc1cscn1)N1CCCC(c2ccc[nH]2)C1,1,19.87
Cn1cc(C(=O)c2ccccc2Cl)cc1C(=O)N1CCCC1,1,21.49
O=C(c1cccc(-c2ccncn2)n1)N1CCC(c2cccnc2)CC1,1,16.31
Cc1ncc(C(=O)N2CCCN(C(=O)c3ccco3)CC2)cn1,1,14.95
CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCN(C(=O)c2ccncc2)CC1,1,19.78
O=C(NCC1CCCN1c1ncnc2ccncc12)c1cncc(Cl)c1,1,25.89
Cc1onc(-c2ccncc2)c1C(=O)N1CCCN(Cc2coc(C(C)C)n2)CC1,1,18.07
Cc1nc(C(=O)N2CCN(C(=O)NCCC(C)C)CC2)cs1,1,25.85
O=C(NCCCc1ccccn1)c1cnccc1Cl,1,14.89
CC(NC(=O)CCc1ccc2ccn3ccc(C(F)(F)F)c3c(=O)c2n1)c1ccncc1,1,46.4
O=C(NCCc1cccnc1)NCc1cccnc1,1,16.57
O=C(NC1CCCC1)c1ccnc(-c2cncnc2)c1,1,11.16
O=C(c1nc(Cn2cccn2)ccc1F)N1CCCNCC1,1,26.54
O=C(NC1CCCCCC1)C1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1,1,15.34
CC(C)c1nc(CN2CCCN(C(=O)c3cncc(Cl)c3)CC2)co1,1,10.57
Cc1ccc2c(c1)N(C(=O)c1ccncc1)CCCN2C,1,18.71
NC1(CNC(=O)c2cccc(Cl)c2Cl)CCN(C(=O)c2cccnc2)CC1,1,20.5
O=C(c1ccncc1)N1CCN(C(=O)c2ccncc2Cl)CC1,1,14.37
CC(C)NC(=O)c1cnccc1C1CCCN(C(=O)c2ccccn2)CC1,1,12.54
c1cc2c(cc1-c1cnc(N3CCOCC3)nc1)C1C(CO2)COC2CCCCN21,1,30.77
CN(Cc1cccnc1)C1CCCN(Cc2cncs2)C1,1,19.97
O=C(c1ccncc1)N1CCC(c2cncc(F)c2)CC1,1,13.66
CC(C)NC(=O)c1ccc(C2CCN(C(=O)c3cc(-c4cncnc4)co3)CC2)cn1,1,15.71
CC(=O)c1cncc(C(=O)c2cncc(NC(=O)c3ccncc3)c2)c1,1,16.13
O=C(c1cc(-c2cncnc2)on1)N1CCCCC1,1,9.18
CCN1CC(C)(CNC(=O)c2cccnc2)CCC1=O,1,18.39
Cc1ncc(C(=O)N2CCC(NCc3cccnc3)CC2)cn1,1,18.69
CC(NC(=O)Cc1cccc(C(F)(F)F)c1)c1ncccn1,1,13.2
CC(NC(=O)c1cnccn1)c1nc(C2CCCCC2)cs1,1,16.38
CC1(C(N)=O)CCC(N2CCC(NC(=O)c3ncc(Cl)cc3Cl)C2)CC1,1,19.38
CCNC(=O)C(C)c1ccc(Cl)nc1,1,17.78
CCNC(=O)Nc1ccc(C(=O)N2CCCCC2)cc1,1,18.06
Cc1ccc(-c2ccc(C(C)NC(=O)c3ccncn3)cc2)nc1,1,15.98
Cc1ccc(C(=O)N(C)Cc2cccnc2)o1,1,12.97
O=C(NCCc1cscn1)c1ccco1,1,12.37
CCN1CCN(C(=O)c2cncc(-c3cccc(C(F)(F)F)c3)n2)CC1,1,14.56
COc1cc(C(=O)N2CCCCC2)cc(C(F)(F)F)c1,1,20.27
CC1CCN(C(=O)c2ccc(C3CCC4CCCN4C3)cn2)CC1,1,20.23
CCN1CCCN(C(=O)c2csc(C)n2)CC1,1,12.78
CCN(C(=O)c1ccc(Cl)nc1)c1nc2ccc(C)cc2s1,1,20.09
CN1CCCN(C(=O)C2CCCN(C(=O)c3cccnc3)C2)CC1,1,12.61
O=C(NCCc1ccccn1)c1cnc(-c2ccccc2F)nc1,1,12.25
CN=c1ncc(-c2cnc(C)nc2C2CCCCC2)c[nH]1,1,24.7
CC(=O)N1CCC(c2c(Cl)cnc(Cl)c2N2CCC(c3noc(C)n3)CC2)CC1,1,32.51
O=C(c1ccncc1)N1CCCC(c2cnccn2)CC1,1,11.28
CC1CNCCN1C(=O)c1ccncc1,1,19.21
CCCc1nnsc1C(=O)NC1CCCC2C1CCCN2CC,1,29.58
O=C(c1ccncc1)N1CCN(C(=O)C2CCN(C(=O)c3cnccn3)CC2)CC1,1,16.97
O=C(CCNC(=O)c1ccco1)NCc1ccccn1,1,18.68
CCn1c(CNC(=O)c2ccc(C)n2C)cnc1C,1,20.56
O=C(c1cc(-c2cccnc2)on1)N1CCCCC1,1,8.29
O=C(Nc1ccc(C(=O)N2CCCCC2)nc1)c1ccncc1,1,12.73
O=C(NC1CCCCCC1)C1CCN(C2CCCC2)C1,1,25.07
CC(C)(NC(=O)c1ccncn1)c1cncc(C(F)(F)F)c1,1,13.94
Cc1ccc(C(=O)N2CCN(c3ncc(Cl)cn3)CC2)cn1,1,12.02
Cc1ncncc1C(=O)N1CCc2cccnc2C1,1,13.17
O=C(c1cccc(-c2ccncc2)n1)N1CCC(c2ccncc2)CC1,1,11.89
O=C(NCCc1ccc(C(=O)N2CCCCCC2)nc1)c1ccncc1,1,12.12
NC(=O)c1cccc(C(=O)N2CCC(c3cccnc3)CC2)c1,1,13.81
CCc1ncc(C(=O)NCCc2ccccn2)s1,1,14.49
CC(CCc1ccccc1F)NC(=O)c1cnccn1,1,11.87
COc1cncc(C(=O)NCC2CCCN(Cc3ccon3)C2)c1,1,17.68
CCn1c(C(=O)NC(C)(C)C)ccc1C(=O)N1CCCCCC1,1,18.1
CCNC(=O)c1nc(CC)cnc1C(=O)N1CCCCC1,1,21.7
CC(=O)c1ccc(C(=O)N2CCC(F)(F)CC2)s1,1,21.96
Cc1ccc(CSc2cnc(CN3CCC(c4ccncc4)CC3)n2C)nc1,1,26.41
O=c1c(Cc2ccncc2Cl)nc2cccnc2n1CCc1ccco1,1,28.31
CCN1CCCN(C(=O)c2cncc(-c3ccccc3)n2)CC1,1,11.79
O=C(c1cccnc1)N1CCCN(Cc2ccc(F)s2)CC1,1,20.02
Cc1cnc(C(C)NC(=O)c2ncc(Cl)cc2Cl)nc1C,1,19.18
Cc1c(CN2CCN(C(=O)c3cccnc3)CC2)nc2ccc(Cl)cn12,1,17.0
CCc1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cn1,1,21.5
Cc1cccc(-c2cc(Cl)cc(C(=O)N3CCN(C)CC3)n2)n1,1,19.48
O=C(CN1CCN(C(=O)c2ccoc2)CC1)N=c1nccc[nH]1,1,24.57
CCn1c(C(=O)NC(C)c2nccs2)ccc1C(C)(C)C,1,24.23
CCCCNC(=O)C1CCN(C(=O)c2ccc(Cl)nc2)CC1,1,16.17
O=C(c1cnc2ncccc2c1)N1CCCC(c2ccc(Cl)nc2)C1,1,25.36
CC(=O)NCc1ccccc1-c1ncc(Cl)c2c1CCN(C(=O)N1CCCCC1)C2,1,31.86
O=C(c1ccon1)N1CCN(C(=O)c2ccco2)CC1,1,11.88
Cc1cc(C2CCCN(C(=O)c3nccnc3C)C2)ccn1,1,18.23
NC(=O)c1ccc(-c2cncc(C(=O)N3CCCCC3)n2)cc1,1,17.06
O=C(NCC1(N2CCOCC2)CCCCC1)c1ccncc1Cl,1,15.08
O=C(c1cccnc1)N1CCCN(Cc2cncn2C2CCCCC2)CC1,1,15.61
N=c1[nH]cccc1C(=O)c1cncc(NC(=O)c2ccncc2)c1,1,15.71
CC(=O)N1CCN(C(=O)CCCCCC(=O)NC(C)c2cncc(Cl)c2)CC1,1,25.86
Cc1cccc(OCc2nc(C(=O)NC3CCCCC3)co2)c1,1,21.55
Cn1c(-c2ccccn2)c(C2CCCCN2)c2nc(C(=O)NC3CCCCC3)ccc21,1,30.76
CC(NC(=O)c1cnccn1)c1cc(C(=O)N2CCCC2)n(C)c1,1,13.82
COc1ccc(CCC(C)NC(=O)c2cscn2)cc1,1,11.21
CCN1CCN(C(=O)c2ccncc2)CC1,1,15.7
O=C(c1cncc(-c2ccccc2)n1)N1CCCC1c1cccs1,1,18.78
O=C(NC1CCCc2cccnc21)c1ccc(Cl)cn1,1,19.14
O=C(c1cncnc1)N1CCCN(CCc2ccccn2)CC1,1,13.75
CCc1ccc(CCNC(=O)c2ccncc2Cl)cc1,1,11.3
Cc1cc[nH]c(=NCCCNC(=O)c2ccncc2)c1,1,18.17
Cc1cc(C(=O)N(C)Cc2cnc(C)s2)ccn1,1,18.89
Cc1ncc(CNC(=O)c2cnc(-c3ccc(Cl)cc3)s2)cn1,1,16.91
O=C(c1ccsc1)N1CCCN(c2ncc(-c3ccccn3)cn2)CC1,1,18.87
O=C(c1cccnc1)N1CCN(C(=O)c2cncc(-c3ccc(Cl)cc3Cl)n2)CC1,1,15.28
O=C(c1ccnnc1)N1CCc2cccnc2C1,1,19.39
O=C(c1cncc(Cl)c1)N1CC2CNCC2C1,1,16.3
CC(NC(=O)c1cncc(C2CCCCC2)c1)c1ncccn1,1,10.71
O=c1[nH]c2cnccc2c(=O)n1-c1cc(F)cc(F)c1,1,23.61
O=C(NCCNC(=O)c1ccncc1Cl)c1cncc(Cl)c1,1,10.46
CCc1cc(CN2CCN(C(=O)c3cccnc3)CC2)on1,1,8.35
Cc1c(Cl)cncc1C(=O)N1CCCN(c2ccnc(C(F)(F)F)n2)CC1,1,19.83
Cc1oc(-c2cccnc2)nc1CCC(=O)N1CCN(C)CC1,1,16.37
O=C(NC1CCCCC1)c1cnc(Cl)nc1,1,10.03
Cc1[nH]c(=NC(=O)c2cccnc2)sc1C(=O)N1CCCC1,1,14.9
CN1CCN(C(=O)c2cc3nccnc3cn2)CC1,1,16.29
COc1ccc(CCNC(=O)c2cncc(Cl)c2)nc1,1,7.27
O=C(NC1CCN(Cc2cccnc2)CC1)c1ccncc1,1,11.98
Cc1ccc(-c2cc(C(=O)NC3CCCCC3)ccn2)nc1,1,13.68
O=C(c1cnc(N2CCCCC2)cn1)N1CCCCC1,1,14.42
O=C(NCCc1cccc(Cl)c1)c1ccncc1Cl,1,12.11
O=C(CCC(=O)c1cccs1)NCc1ccncc1Cl,1,18.93
CC(NC(=O)c1ccc(Cl)cn1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,14.89
O=C(NCc1ccncc1)c1cnc(-c2cccc(Cl)c2)cn1,1,12.23
COc1cccnc1C(C)NC(=O)c1ccccn1,1,15.01
CCc1nc(CN2CCN(C(=O)c3ccc(C)n3C)CC2)co1,1,13.78
CC1CCN(C(=O)c2ccncc2-c2ccc(Cl)c(Cl)c2)CC1,1,21.38
O=C(NCCc1onc(C(=O)N2CCCCC2)c1Cl)c1cccnc1,1,20.05
O=C(NCCc1ccccn1)c1cccc(C(=O)N2CCCC2)n1,1,16.21
CCNC(=O)c1ccc(OCc2c(C)noc2C)cn1,1,16.94
O=C(c1cc(-c2cncc(Cl)c2)on1)N1CCCC1,1,15.32
CCc1nccnc1N1CCN(C(=O)c2ccc(C)nc2)CC1,1,20.54
CCc1ccc(C(=O)NCCc2cnccn2)cc1F,1,21.29
Cc1cnccc1-c1ncc(N2CCNCC2c2ccccc2)cn1,1,30.31
O=C(NC1CCN(c2ncccn2)CC1)c1ccc(Cl)cn1,1,20.6
Cn1cccc1CN1CCCN(C(=O)c2ccncc2)CC1,1,10.46
COc1ccc(Cc2cncc(C(=O)N3CCCC3)c2)cc1O,1,21.85
Cc1ccc(C(=O)N2CCC(NC(=O)c3cnc(Cl)cn3)CC2)cn1,1,16.03
Cc1ccc(C(=O)NC(C)c2csc(C)n2)nc1,1,10.87
CC(C)(C)c1ncc(CN2CCN(C(=O)c3cccnc3)CC2)o1,1,9.99
CC(CCNC(=O)c1cncc(Cl)c1)c1cccnc1,1,12.86
Cc1cccc(=NC(=O)c2cc(C(F)(F)F)ncc2Cl)[nH]1,1,20.76
O=C(c1ccoc1)N1CCCN(Cc2cocn2)CC1,1,19.06
CN(Cc1ccccn1)Cc1cnccc1-c1cccnc1,1,19.73
Cc1cccc(C(=O)N2CCCN(Cc3cnccn3)CC2)n1,1,11.44
Cc1cnc(N2CCN(C(=O)c3cc(C(N)=O)ncc3Cl)CC2)nc1,1,20.22
O=C(c1ccc(F)cc1)N1CCCN(C(=O)c2ccccn2)CC1,1,17.64
O=C(NCCNC(=O)c1ccncc1Cl)c1ccncc1,1,8.45
Cc1ncccc1CN1CCCN(C(=O)c2cccnc2)CC1,1,12.09
COc1cncc(-c2nc3c([nH]2)CCN(C(=O)c2cnc(C)cn2)C3)c1,1,22.83
O=C(NCc1ccncn1)c1c[nH]c(=O)n(-c2ccc(F)cc2)c1=O,1,24.57
O=C(c1cccnc1)N1CCN(Cc2cnccn2)CC1,1,7.93
CCc1nc(-c2cncc(C)c2)cnc1C(=O)Nc1cccnc1,1,21.53
COc1cc2c(cc1OC)CN(C(=O)c1cncc(Cl)c1)CC2,1,11.34
O=C(c1ccccn1)N1CCN(C(=O)c2ccccn2)CC1,1,15.1
CCc1nc(CN2CCN(C(=O)c3cnc(C)nc3)CC2)cs1,1,10.4
O=C(c1coc(-c2ccnc(-c3ccc(C(F)(F)F)nc3)c2)n1)N1CCCC1,1,23.19
CCN(CC)C(=O)c1ncc(Cl)c(C(=O)N2CCOCC2)n1,1,19.07
N=c1[nH]c(C(=O)N2CCCCCC2)c(-c2ccccc2)cc1Cl,1,18.88
NS(=O)(=O)c1cscc1C(=O)NCCc1cncc(F)c1,1,29.08
O=C(NC1CCN(C(=O)c2cccnc2)CC1)c1ccncn1,1,10.8
O=C(c1cnc(-c2cccc(Cl)c2)cn1)N1CCCCC1,1,12.7
CCN1CCCN(C(=O)c2ccc(Cl)nc2)CC1,1,10.23
Cc1ccc(N2CCCN(C(=O)c3ccccn3)CC2)cn1,1,12.91
O=C(c1cncc(Cl)c1)N1CCCN(Cc2cscn2)CC1,1,11.14
Cc1ccc(-c2cncc(C(=O)NCc3ccc(Cl)cn3)n2)cc1,1,12.2
CCOc1cncc(C2(C)C(=O)NCCc3[nH]c(C(N)=O)cc32)c1,1,34.56
Cc1noc(C)c1C(=O)N1CCc2cc(C(=O)NC(C)c3ccccn3)nnc2CC1,1,25.64
CC(C)(C)NC(=O)c1ncc2c(n1)CCN(C(=O)c1ccccn1)CC2,1,17.12
Cc1cccc(CNC(=O)c2sc(Cl)c(Cl)c2Cl)n1,1,24.73
CC(=O)NC1CCN(C(=O)Nc2cccc3ncccc23)CC1,1,21.19
